Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/26/2016,11658.926,220.028,220.028,0.0,1707.648,1707.648,0.0,2947.358,,,,,142.134,,,1534.437,142.134,5017.168,2291.459,,,0.0,4350.299,2600.699,1715.479,885.22,215.163,6641.758,,3048.857,1792.574,,,1256.283,22.681,0.0,22.591,22.591,,0.09,0.0,,,,0.0,3071.538,7252.229,7208.286,43.943,43.943,,689.032,,,689.032,7941.261,11012.799,0.0,5907.88,1052.268,4855.612,0.0,-5216.015,-45.738,646.127,0.0,646.127,11658.926,
03/04/2017,11593.752,245.41,245.41,0.0,1771.126,1771.126,0.0,1789.541,,,,,1259.211,0.0,1047.67,1505.564,211.541,5065.288,1526.462,4125.453,-2598.991,0.0,5002.002,2398.253,1682.847,715.406,1098.185,6528.464,,2954.856,1613.909,,,1340.947,17.709,0.0,17.619,17.619,,0.09,32.683,0.0,0.0,,32.683,3005.248,3273.092,3235.888,37.204,37.204,,4701.342,0.0,45.691,4655.651,7974.434,10979.682,0.0,5893.544,1053.69,4839.854,0.0,-5237.157,-42.317,614.07,0.0,614.07,11593.752,
06/03/2017,11460.138,214.449,214.449,0.0,1781.175,1781.175,0.0,2789.176,,,,,192.767,,,1556.301,192.767,4977.567,2218.333,,,0.0,4264.238,2503.448,1715.479,787.969,204.489,6482.571,,2986.235,1646.457,,,1339.778,22.46,0.0,22.37,22.37,,0.09,0.0,,,,0.0,3008.695,7217.807,7177.918,39.889,39.889,,673.008,,,673.008,7890.815,10899.51,0.0,5902.36,1053.685,4848.675,0.0,-5299.929,-41.803,560.628,0.0,560.628,11460.138,
09/02/2017,11498.308,238.978,238.978,0.0,1843.32,1843.32,0.0,2877.427,,,,,221.644,,,1453.291,221.644,5181.369,2188.217,,,0.0,4128.722,2462.767,1715.479,747.288,212.664,6316.939,,2958.72,1687.88,,,1270.84,22.491,0.0,22.401,22.401,,0.09,0.0,,,,0.0,2981.211,7120.439,7082.549,37.89,37.89,,663.048,,,663.048,7783.487,10764.698,0.0,5904.111,1062.411,4841.7,0.0,-5129.213,-41.288,733.61,0.0,733.61,11498.308,
12/02/2017,11340.614,169.8,169.8,0.0,1796.919,1796.919,0.0,1853.886,,,,,2108.84,,1868.128,1419.544,240.712,5929.445,1479.214,,,0.0,3931.955,2301.121,1682.847,618.274,211.29,5411.169,,3048.042,1789.456,,,1258.586,20.354,0.0,20.264,20.264,,0.09,3837.519,,,,3837.519,6905.915,3017.354,2985.7,31.654,31.654,,592.201,,,592.201,3609.555,10515.47,0.0,5914.1,1067.887,4846.213,0.0,-5048.182,-40.774,825.144,0.0,825.144,11340.614,
03/03/2018,8989.327,447.334,447.334,0.0,1869.1,1869.1,0.0,1799.539,,,,,619.318,0.0,438.137,594.019,181.181,4735.291,1431.246,4115.345,-2684.099,0.0,2822.79,2011.563,1421.12,590.443,217.208,4254.036,,2883.099,1651.363,,,1231.736,20.761,0.0,20.671,20.671,,0.09,560.205,0.0,0.0,,536.298,3464.065,3370.874,3340.099,30.775,30.775,,553.378,0.0,30.991,522.387,3924.252,7388.317,0.0,5918.03,1067.318,4850.712,0.0,-4282.471,-34.549,1601.01,0.0,1601.01,8989.327,
06/02/2018,8329.453,147.092,147.092,0.0,1908.955,1908.955,0.0,1809.595,,,,,330.501,,179.442,522.674,151.059,4196.143,1401.924,,,0.0,2731.386,1990.04,1421.12,568.92,218.672,4133.31,,2798.069,1767.777,,,1030.292,19.025,0.0,18.935,18.935,,0.09,0.0,,,,0.0,2817.094,3163.578,3134.704,28.874,28.874,,536.47,,,536.47,3700.048,6517.142,0.0,5923.098,1067.197,4855.901,0.0,-4076.602,-34.185,1812.311,0.0,1812.311,8329.453,
09/01/2018,8165.668,132.468,132.468,0.0,2039.605,2039.605,0.0,1848.287,,,,,351.302,,181.989,635.127,169.313,4371.662,1350.735,,,0.0,2443.271,1588.655,1108.135,480.52,219.489,3794.006,,2672.929,1733.989,,,938.94,18.668,0.0,18.668,18.668,,0.0,0.0,,,,0.0,2691.597,3508.278,3481.741,26.537,26.537,,509.843,,,509.843,4018.121,6709.718,0.0,5925.512,1066.05,4859.462,0.0,-4435.741,-33.821,1455.95,0.0,1455.95,8165.668,
12/01/2018,8082.958,410.043,410.043,0.0,1717.83,1717.83,0.0,1894.274,,,,,308.331,,131.892,635.416,176.439,4330.478,1335.74,,,0.0,2416.74,1570.497,1108.135,462.362,210.827,3752.48,,2704.259,1707.242,,,997.017,16.066,0.0,16.066,16.066,,0.0,0.0,,,,0.0,2720.325,3420.666,3394.466,26.2,26.2,,488.553,,,488.553,3909.219,6629.544,0.0,5927.121,1066.902,4860.219,0.0,-4440.25,-33.457,1453.414,0.0,1453.414,8082.958,
03/02/2019,7591.367,144.353,144.353,0.0,1788.712,1788.712,0.0,1871.941,,,,,296.713,0.0,117.581,409.084,179.132,4101.719,1308.514,4053.956,-2745.442,0.0,2181.134,1556.842,1108.136,448.706,215.208,3489.648,,2427.024,1618.585,,,808.439,16.111,0.0,16.111,16.111,,0.0,0.0,0.0,0.0,,0.0,2443.135,3478.649,3454.585,24.064,24.064,,482.893,0.0,25.873,457.02,3961.542,6404.677,0.0,5930.993,54.016,5876.977,0.0,-4713.244,-31.059,1186.69,0.0,1186.69,7591.367,
06/01/2019,10529.689,190.453,190.453,0.0,1803.778,1803.778,0.0,1875.917,,,,,258.595,,153.811,409.084,104.784,4128.743,4269.893,,,0.0,2131.053,1508.22,1108.136,400.084,213.749,6400.946,,2338.63,1556.425,,,782.205,462.684,0.0,462.684,11.751,450.933,0.0,43.829,,,,43.829,2845.143,6395.454,3582.037,2813.417,22.679,2790.738,253.875,,,253.875,6649.329,9494.472,0.0,5936.196,53.833,5882.363,0.0,-4869.679,-31.3,1035.217,0.0,1035.217,10529.689,
08/31/2019,10673.213,142.181,142.181,0.0,1945.6,1945.6,0.0,1968.937,,,,,328.641,,145.213,382.105,183.428,4385.359,4215.118,,,0.0,2072.736,1489.505,1108.136,381.369,201.126,6287.854,,2302.965,1570.178,,,732.787,513.41,0.0,513.41,10.704,502.706,0.0,43.364,,,,43.364,2859.739,6602.743,3834.605,2768.138,22.54,2745.598,250.145,,,250.145,6852.888,9712.627,0.0,5940.446,54.896,5885.55,0.0,-4948.958,-30.902,960.586,0.0,960.586,10673.213,
12/01/2019,10428.791,289.498,289.498,0.0,1689.838,1689.838,0.0,1957.045,,,,,279.886,,101.594,382.105,178.292,4216.267,4189.338,,,0.0,2023.186,1482.796,1108.136,374.66,158.285,6212.524,,2341.041,1534.302,,,806.739,503.185,0.0,503.185,9.486,493.699,0.0,42.422,,,,42.422,2886.648,6319.207,3566.261,2752.946,20.607,2732.339,207.078,,,207.078,6526.285,9412.933,0.0,5943.732,54.862,5888.87,0.0,-4897.473,-30.401,1015.858,0.0,1015.858,10428.791,
02/29/2020,9452.369,218.18,218.18,0.0,1286.785,1286.785,0.0,1921.604,,,,,274.072,0.0,92.278,16.68,181.794,3700.641,4119.094,6960.585,-2841.491,0.0,1632.634,1467.627,1108.136,359.491,148.327,5751.728,,2230.399,1484.081,,,746.318,499.001,0.0,499.001,8.84,490.161,0.0,37.063,0.0,0.0,,37.063,2766.463,5806.941,3077.268,2729.673,19.326,2710.347,204.438,0.0,46.774,157.664,6011.379,8777.842,0.0,5945.619,54.716,5890.903,0.0,-5222.194,-48.898,674.527,0.0,674.527,9452.369,
05/30/2020,9520.874,288.316,288.316,0.0,1592.799,1592.799,0.0,1890.024,,,,,107.672,,0.0,16.68,107.672,3878.811,4074.679,,,0.0,1567.384,1424.34,1108.136,316.204,126.364,5642.063,,2139.647,1460.325,,,679.322,498.268,0.0,498.268,8.066,490.202,0.0,0.0,,,,0.0,2637.915,6035.491,3321.972,2713.519,18.59,2694.929,233.679,,,233.679,6269.17,8907.085,0.0,5947.395,54.675,5892.72,0.0,-5285.735,-47.871,613.789,0.0,613.789,9520.874,
