Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2015,16413.0,557.0,557.0,0.0,380.0,380.0,0.0,1172.0,830.0,206.0,168.0,-32.0,457.0,997.0,316.0,2566.0,9390.0,22118.0,-12728.0,1.0,1.0,4456.0,205.0,152.0,53.0,556.0,589.0,,1471.0,638.0,13847.0,,1828.0,1379.0,136.0,313.0,18.0,0.0,0.0,0.0,,18.0,558.0,0.0,189.0,539.0,2404.0,207.0,207.0,0.0,0.0,,2289.0,207.0,437.0,,1456.0,2496.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,9442.0,9442.0,2071.0,11513.0,16413.0,
03/31/2016,36140.0,1384.0,1384.0,0.0,1556.0,1556.0,0.0,3549.0,1185.0,1312.0,846.0,206.0,1176.0,874.0,1056.0,7665.0,15016.0,34421.0,-19405.0,1684.0,1684.0,11775.0,5402.0,5402.0,0.0,,2738.0,,906.0,1855.0,28475.0,,3757.0,2657.0,274.0,826.0,812.0,40.0,,,,772.0,986.0,,181.0,973.0,5555.0,8257.0,8257.0,,,,7967.0,605.0,5328.0,,1853.0,16224.0,21779.0,1305.0,10000.0,1391.0,8609.0,-2657.0,8753.0,-5175.0,12226.0,2135.0,14361.0,36140.0,
06/30/2016,36139.0,1929.0,1929.0,0.0,1595.0,1595.0,0.0,3438.0,1066.0,1344.0,827.0,201.0,1131.0,720.0,1057.0,8093.0,15017.0,34441.0,-19424.0,1466.0,1466.0,11563.0,5396.0,5396.0,0.0,,2752.0,,883.0,1812.0,28046.0,,3730.0,2665.0,206.0,859.0,807.0,33.0,,,,774.0,951.0,,247.0,928.0,5488.0,8278.0,8278.0,,,,7844.0,606.0,5192.0,,1799.0,16122.0,21610.0,55.0,11271.0,1391.0,9880.0,-2647.0,8871.0,-5215.0,12335.0,2194.0,14529.0,36139.0,
09/30/2016,17305.0,241.0,241.0,0.0,530.0,530.0,0.0,1192.0,702.0,184.0,175.0,131.0,1659.0,270.0,1612.0,3622.0,9609.0,23145.0,-13536.0,1362.0,1362.0,2712.0,155.0,155.0,0.0,,753.0,,871.0,663.0,13683.0,,1795.0,1252.0,110.0,433.0,21.0,0.0,,,,21.0,390.0,,267.0,361.0,2206.0,1457.0,1457.0,,,,4516.0,201.0,2801.0,,1247.0,5973.0,8179.0,0.0,0.0,,,0.0,,6980.0,6980.0,2146.0,9126.0,17305.0,
12/31/2016,16741.0,853.0,853.0,0.0,668.0,668.0,0.0,1160.0,792.0,220.0,226.0,-78.0,500.0,468.0,454.0,3181.0,9325.0,22550.0,-13225.0,10.0,10.0,4225.0,290.0,155.0,135.0,741.0,741.0,,1348.0,637.0,13560.0,,2058.0,1455.0,147.0,456.0,21.0,0.0,0.0,0.0,,21.0,742.0,0.0,235.0,710.0,2821.0,1424.0,1424.0,0.0,0.0,,4799.0,264.0,3017.0,,1283.0,6223.0,9044.0,0.0,9533.0,2.0,9531.0,0.0,-104.0,-3775.0,5654.0,2043.0,7697.0,16741.0,
03/31/2017,17076.0,804.0,804.0,0.0,708.0,708.0,0.0,1294.0,846.0,283.0,252.0,-87.0,598.0,357.0,470.0,3404.0,9434.0,23076.0,-13642.0,1393.0,1393.0,2845.0,,,,,814.0,,870.0,804.0,13672.0,,2095.0,1434.0,176.0,485.0,20.0,0.0,,,,20.0,508.0,,311.0,434.0,2623.0,1431.0,1431.0,,,,4859.0,263.0,2967.0,,1318.0,6290.0,8913.0,0.0,9555.0,2.0,9553.0,0.0,121.0,-3800.0,5876.0,2287.0,8163.0,17076.0,
06/30/2017,16929.0,954.0,954.0,0.0,789.0,789.0,0.0,1287.0,866.0,268.0,245.0,-92.0,553.0,259.0,454.0,3583.0,9237.0,22971.0,-13734.0,1378.0,1378.0,2731.0,,,,,784.0,,877.0,811.0,13346.0,,2148.0,1508.0,144.0,496.0,19.0,0.0,,,,19.0,441.0,,296.0,378.0,2608.0,1418.0,1418.0,,,,4704.0,266.0,2842.0,,1300.0,6122.0,8730.0,0.0,9561.0,2.0,9559.0,0.0,196.0,-3803.0,5954.0,2245.0,8199.0,16929.0,
09/30/2017,17254.0,1119.0,1119.0,0.0,840.0,840.0,0.0,1323.0,907.0,264.0,257.0,-105.0,522.0,153.0,522.0,3804.0,9282.0,23253.0,-13971.0,1408.0,1408.0,2760.0,,,,,862.0,,871.0,874.0,13450.0,,2234.0,1618.0,166.0,450.0,17.0,0.0,,,,17.0,515.0,,,515.0,2766.0,1384.0,1384.0,,,,4986.0,270.0,2779.0,,1937.0,6370.0,9136.0,0.0,9586.0,2.0,9584.0,0.0,309.0,-4033.0,5862.0,2256.0,8118.0,17254.0,
12/31/2017,17447.0,1358.0,1358.0,0.0,811.0,811.0,0.0,1453.0,1058.0,258.0,296.0,-159.0,616.0,128.0,503.0,4238.0,9138.0,23046.0,-13908.0,10.0,10.0,4061.0,216.0,154.0,62.0,882.0,814.0,,1400.0,621.0,13209.0,,2639.0,1898.0,282.0,459.0,16.0,0.0,0.0,0.0,,16.0,597.0,0.0,1105.0,445.0,3252.0,1388.0,1388.0,0.0,0.0,,6009.0,258.0,3441.0,,1205.0,7397.0,10649.0,0.0,9592.0,2.0,9590.0,0.0,113.0,-5182.0,4523.0,2275.0,6798.0,17447.0,
03/31/2018,17096.0,1196.0,1196.0,0.0,814.0,814.0,0.0,1630.0,1132.0,314.0,347.0,-163.0,509.0,99.0,457.0,4149.0,9034.0,22837.0,-13803.0,1413.0,1413.0,2500.0,,,,,700.0,,885.0,816.0,12947.0,,2604.0,1813.0,325.0,466.0,15.0,0.0,,,,15.0,357.0,,466.0,262.0,2976.0,1445.0,1445.0,,,,5158.0,234.0,3293.0,,1165.0,6603.0,9579.0,0.0,9635.0,2.0,9633.0,0.0,263.0,-4530.0,5368.0,2149.0,7517.0,17096.0,
06/30/2018,16518.0,1089.0,1089.0,0.0,1025.0,1025.0,0.0,1668.0,1229.0,286.0,325.0,-172.0,499.0,44.0,453.0,4281.0,8556.0,22079.0,-13523.0,1390.0,1390.0,2291.0,,,,,612.0,,889.0,746.0,12237.0,,2550.0,1752.0,323.0,475.0,13.0,0.0,,,,13.0,450.0,,580.0,299.0,3013.0,1916.0,1916.0,,,,4481.0,237.0,2605.0,,1059.0,6397.0,9410.0,0.0,9652.0,2.0,9650.0,0.0,339.0,-4967.0,5024.0,2084.0,7108.0,16518.0,
09/30/2018,16185.0,1022.0,1022.0,0.0,1017.0,1017.0,0.0,1666.0,1169.0,339.0,339.0,-181.0,488.0,42.0,431.0,4193.0,8355.0,21839.0,-13484.0,1381.0,1381.0,2256.0,,,,,599.0,,892.0,723.0,11992.0,,2585.0,1711.0,417.0,457.0,4.0,0.0,,,,4.0,415.0,,630.0,305.0,3004.0,1820.0,1820.0,,,,4076.0,248.0,2136.0,,1062.0,5896.0,8900.0,0.0,9658.0,2.0,9656.0,0.0,298.0,-4740.0,5216.0,2069.0,7285.0,16185.0,
12/31/2018,16132.0,1113.0,1113.0,0.0,830.0,830.0,0.0,1819.0,1138.0,189.0,346.0,146.0,566.0,82.0,493.0,4328.0,8327.0,21807.0,-13480.0,10.0,10.0,3467.0,208.0,151.0,57.0,790.0,560.0,63.0,1350.0,414.0,11804.0,,2489.0,1663.0,426.0,400.0,1.0,0.0,0.0,0.0,,1.0,429.0,0.0,261.0,347.0,2919.0,1801.0,1801.0,0.0,0.0,,3824.0,236.0,2275.0,,1052.0,5625.0,8544.0,0.0,9613.0,2.0,9611.0,0.0,570.0,-4565.0,5618.0,1970.0,7588.0,16132.0,
03/31/2019,15956.0,1017.0,1017.0,0.0,758.0,758.0,0.0,1799.0,1053.0,297.0,304.0,145.0,540.0,68.0,469.0,4114.0,8513.0,22200.0,-13687.0,1362.0,1362.0,1967.0,,,,,604.0,,863.0,432.0,11842.0,,2281.0,1503.0,395.0,383.0,67.0,0.0,66.0,,66.0,1.0,455.0,,580.0,451.0,2803.0,1921.0,1802.0,119.0,,119.0,4149.0,243.0,2238.0,,1088.0,6070.0,8873.0,0.0,9620.0,2.0,9618.0,0.0,371.0,-4834.0,5157.0,1926.0,7083.0,15956.0,
06/30/2019,15349.0,834.0,834.0,0.0,684.0,684.0,0.0,1767.0,1040.0,304.0,273.0,150.0,533.0,55.0,453.0,3818.0,8448.0,22301.0,-13853.0,1141.0,1141.0,1942.0,,,,,599.0,,638.0,650.0,11531.0,,2032.0,1523.0,100.0,409.0,67.0,0.0,66.0,,66.0,1.0,432.0,,506.0,361.0,2531.0,1913.0,1804.0,109.0,,109.0,4046.0,237.0,2223.0,,1080.0,5959.0,8490.0,0.0,9631.0,2.0,9629.0,0.0,-31.0,-4705.0,4895.0,1964.0,6859.0,15349.0,
09/30/2019,14670.0,841.0,841.0,0.0,596.0,596.0,0.0,1649.0,940.0,276.0,282.0,151.0,557.0,47.0,473.0,3643.0,8087.0,21614.0,-13527.0,1114.0,1114.0,1826.0,,,,,560.0,,615.0,604.0,11027.0,,1903.0,1418.0,81.0,404.0,63.0,0.0,62.0,,62.0,1.0,489.0,,425.0,422.0,2455.0,1901.0,1805.0,96.0,,96.0,3904.0,238.0,2209.0,,1032.0,5805.0,8260.0,0.0,9640.0,2.0,9638.0,0.0,-252.0,-4849.0,4539.0,1871.0,6410.0,14670.0,
12/31/2019,14631.0,879.0,879.0,0.0,546.0,546.0,0.0,1644.0,899.0,282.0,305.0,158.0,461.0,18.0,402.0,3530.0,8070.0,21869.0,-13799.0,10.0,10.0,3021.0,202.0,150.0,52.0,751.0,642.0,33.0,1103.0,272.0,11101.0,,2001.0,1484.0,104.0,413.0,62.0,0.0,61.0,,61.0,1.0,500.0,0.0,581.0,433.0,2563.0,1899.0,1799.0,100.0,,100.0,4283.0,296.0,2254.0,,1152.0,6182.0,8745.0,0.0,9641.0,2.0,9639.0,0.0,-555.0,-4974.0,4112.0,1774.0,5886.0,14631.0,
03/31/2020,13651.0,829.0,829.0,0.0,570.0,570.0,0.0,1509.0,826.0,242.0,300.0,141.0,425.0,446.0,372.0,3333.0,7301.0,20322.0,-13021.0,1059.0,1059.0,1958.0,,,,,425.0,,,1087.0,10318.0,,1707.0,1276.0,78.0,353.0,57.0,0.0,56.0,,56.0,1.0,459.0,,164.0,379.0,2223.0,1891.0,1801.0,90.0,,90.0,3726.0,289.0,2184.0,,1089.0,5617.0,7840.0,0.0,9649.0,2.0,9647.0,0.0,-476.0,-4898.0,4275.0,1536.0,5811.0,13651.0,
06/30/2020,13300.0,965.0,965.0,0.0,402.0,402.0,0.0,1419.0,788.0,254.0,220.0,157.0,393.0,5.0,369.0,3179.0,7430.0,21018.0,-13588.0,1037.0,1037.0,1654.0,,,,,482.0,,,1167.0,10121.0,,1742.0,1253.0,96.0,393.0,59.0,0.0,58.0,,58.0,1.0,440.0,,203.0,393.0,2241.0,1890.0,1800.0,90.0,,90.0,3845.0,277.0,2313.0,,1052.0,5735.0,7976.0,0.0,9657.0,2.0,9655.0,0.0,-672.0,-5280.0,3705.0,1619.0,5324.0,13300.0,
