Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2016,231870.0,2857.0,2857.0,0.0,13294.0,13294.0,0.0,931.0,,,,3762.0,485.0,317.0,3445.0,20844.0,83172.0,225756.0,-142584.0,0.0,127854.0,119797.0,25417.0,94380.0,,,822.0,6750.0,211026.0,,19090.0,,,,19090.0,6803.0,0.0,,,,6803.0,8515.0,,2057.0,8515.0,34408.0,92922.0,92922.0,,,,83796.0,,28059.0,43825.0,9855.0,176718.0,211126.0,0.0,11616.0,424.0,11192.0,-7279.0,11652.0,3255.0,19244.0,1500.0,20744.0,231870.0,
09/30/2016,239498.0,6441.0,6441.0,0.0,14832.0,14832.0,0.0,1318.0,,,,3030.0,423.0,0.0,3030.0,25621.0,83414.0,228909.0,-145495.0,0.0,130463.0,121069.0,25970.0,95099.0,,,1119.0,7852.0,213877.0,,18002.0,,,,18002.0,3852.0,0.0,,,,3852.0,8444.0,,1537.0,8444.0,30298.0,102739.0,102739.0,,,,84478.0,,28285.0,44617.0,10039.0,187217.0,217515.0,0.0,11603.0,424.0,11179.0,-7264.0,12918.0,3203.0,20460.0,1523.0,21983.0,239498.0,
12/31/2016,244180.0,2880.0,2880.0,0.0,17513.0,17513.0,0.0,1202.0,,,,4800.0,55.0,882.0,3918.0,26395.0,84751.0,232215.0,-147464.0,0.0,133034.0,122775.0,27205.0,95570.0,2632.0,2.0,1110.0,6460.0,217785.0,,19593.0,7084.0,1516.0,1463.0,9530.0,2645.0,0.0,335.0,335.0,,2310.0,8102.0,0.0,2039.0,8102.0,30340.0,105433.0,104818.0,615.0,615.0,,84375.0,0.0,26166.0,45964.0,10206.0,189808.0,220148.0,0.0,11606.0,424.0,11182.0,-7263.0,15059.0,3122.0,22524.0,1508.0,24032.0,244180.0,
03/31/2017,246731.0,4307.0,4307.0,0.0,16863.0,16863.0,0.0,1194.0,,,,4794.0,154.0,149.0,4645.0,27158.0,85213.0,235550.0,-150337.0,0.0,134360.0,124296.0,27630.0,96666.0,,,1080.0,8830.0,219573.0,,14826.0,,,,14826.0,3707.0,0.0,,,,3707.0,8131.0,,1978.0,8131.0,26664.0,112839.0,112839.0,,,,82191.0,,22079.0,47847.0,10287.0,195030.0,221694.0,0.0,11585.0,424.0,11161.0,-7144.0,16153.0,2899.0,23493.0,1544.0,25037.0,246731.0,
06/30/2017,252978.0,4583.0,4583.0,0.0,19771.0,19771.0,0.0,1116.0,,,,3353.0,365.0,0.0,3353.0,28823.0,86521.0,239226.0,-152705.0,0.0,137634.0,127674.0,28527.0,99147.0,,,1075.0,8520.0,224155.0,,17825.0,,,,17825.0,1153.0,0.0,,,,1153.0,8780.0,,1581.0,8780.0,27758.0,116390.0,116390.0,,,,82069.0,,21775.0,47506.0,11207.0,198459.0,226217.0,0.0,11523.0,424.0,11099.0,-7142.0,18159.0,2649.0,25189.0,1572.0,26761.0,252978.0,
09/30/2017,254682.0,4487.0,4487.0,0.0,21549.0,21549.0,0.0,1276.0,,,,3555.0,498.0,275.0,3280.0,30867.0,86622.0,242608.0,-155986.0,0.0,137193.0,127601.0,28725.0,98876.0,,,1054.0,8040.0,223815.0,,18434.0,,,,18434.0,2180.0,0.0,,,,2180.0,8316.0,,1241.0,8316.0,28930.0,115317.0,115317.0,,,,81984.0,,21131.0,48345.0,11267.0,197301.0,226231.0,0.0,11522.0,424.0,11098.0,-7141.0,19373.0,3094.0,26848.0,1603.0,28451.0,254682.0,
12/31/2017,257143.0,2079.0,2079.0,0.0,23493.0,23493.0,0.0,1034.0,,,,3307.0,510.0,0.0,3307.0,29913.0,88568.0,246498.0,-157930.0,0.0,138662.0,127836.0,29172.0,98664.0,1938.0,21.0,1039.0,7318.0,227230.0,,26500.0,7063.0,1483.0,3838.0,14116.0,3453.0,0.0,382.0,382.0,,3071.0,3084.0,0.0,459.0,0.0,33037.0,113642.0,113004.0,638.0,638.0,,65777.0,0.0,22112.0,31232.0,11974.0,179419.0,212456.0,0.0,11525.0,424.0,11101.0,-7139.0,35635.0,3075.0,43096.0,1591.0,44687.0,257143.0,
03/31/2018,264516.0,1923.0,1923.0,0.0,22595.0,22595.0,0.0,1285.0,,,,5222.0,1520.0,,5222.0,31025.0,87922.0,246877.0,-158955.0,0.0,145569.0,132812.0,29121.0,103691.0,,,994.0,10243.0,233491.0,,17052.0,,,,17052.0,6323.0,0.0,,,,6323.0,8240.0,,875.0,8240.0,31615.0,112734.0,112734.0,,,,67822.0,,20689.0,34414.0,11844.0,180556.0,212171.0,0.0,13866.0,429.0,13437.0,-6992.0,39974.0,3933.0,50781.0,1564.0,52345.0,264516.0,
06/30/2018,263303.0,1750.0,1750.0,0.0,23099.0,23099.0,0.0,1102.0,,,,4925.0,491.0,,4925.0,30876.0,87781.0,249294.0,-161513.0,0.0,144646.0,132916.0,29200.0,103716.0,,,787.0,10452.0,232427.0,,18560.0,,,,18560.0,5466.0,0.0,,,,5466.0,8303.0,,1121.0,8303.0,32329.0,109174.0,109174.0,,,,68225.0,,19955.0,35069.0,12080.0,177399.0,209728.0,0.0,13867.0,429.0,13438.0,-6990.0,41657.0,3490.0,52024.0,1551.0,53575.0,263303.0,
09/30/2018,265562.0,2538.0,2538.0,0.0,24012.0,24012.0,0.0,1270.0,,,,5334.0,728.0,,5334.0,33154.0,87464.0,252030.0,-164566.0,0.0,144944.0,132937.0,29200.0,103737.0,,,732.0,10547.0,232408.0,,19342.0,,,,19342.0,6502.0,0.0,,,,6502.0,8323.0,,1397.0,8323.0,34167.0,106440.0,106440.0,,,,68868.0,,19660.0,35712.0,12099.0,175308.0,209475.0,0.0,13865.0,429.0,13436.0,-6987.0,44091.0,3526.0,54495.0,1592.0,56087.0,265562.0,
12/31/2018,264829.0,2745.0,2745.0,0.0,25102.0,25102.0,0.0,1336.0,,,,5453.0,237.0,0.0,5453.0,34636.0,89286.0,252835.0,-163549.0,0.0,140907.0,128519.0,24614.0,103905.0,1650.0,3.0,671.0,9827.0,230193.0,,26533.0,7232.0,1570.0,3995.0,13736.0,7190.0,0.0,316.0,316.0,,6874.0,4207.0,0.0,1353.0,0.0,37930.0,105873.0,105284.0,589.0,589.0,,66316.0,0.0,18599.0,33795.0,12569.0,172189.0,210119.0,0.0,13866.0,429.0,13437.0,-6986.0,43542.0,2723.0,53145.0,1565.0,54710.0,264829.0,
03/31/2019,283947.0,2322.0,2322.0,0.0,24469.0,24469.0,0.0,1417.0,,,,5189.0,321.0,,5189.0,33397.0,110954.0,277562.0,-166608.0,0.0,139596.0,128480.0,24635.0,103845.0,,,674.0,10121.0,250550.0,,18664.0,,,,18664.0,11611.0,0.0,3320.0,323.0,2997.0,8291.0,8332.0,,882.0,8332.0,38607.0,124016.0,104434.0,19582.0,611.0,18971.0,63864.0,,17888.0,34344.0,10750.0,187880.0,226487.0,0.0,13847.0,429.0,13418.0,-6825.0,46493.0,2341.0,55856.0,1604.0,57460.0,283947.0,
06/30/2019,283108.0,1949.0,1949.0,0.0,24926.0,24926.0,0.0,1167.0,,,,5266.0,701.0,,5266.0,33308.0,110285.0,279862.0,-169577.0,0.0,139515.0,128439.0,24632.0,103807.0,,,650.0,9725.0,249800.0,,17633.0,,,,17633.0,11927.0,0.0,3475.0,321.0,3154.0,8452.0,8654.0,,1004.0,8654.0,38214.0,122852.0,103971.0,18881.0,627.0,18254.0,64095.0,,18040.0,34225.0,10826.0,186947.0,225161.0,0.0,13848.0,429.0,13419.0,-6823.0,47945.0,1612.0,56582.0,1365.0,57947.0,283108.0,
09/30/2019,284875.0,3020.0,3020.0,0.0,24713.0,24713.0,0.0,1538.0,,,,5624.0,928.0,0.0,5624.0,34895.0,111067.0,282271.0,-171204.0,0.0,138913.0,128267.0,24570.0,103697.0,,,628.0,9090.0,249980.0,,19566.0,,,,19566.0,10789.0,0.0,3286.0,327.0,2959.0,7503.0,8854.0,,1593.0,8854.0,39209.0,119983.0,101102.0,18881.0,667.0,18214.0,65371.0,,18236.0,34592.0,10950.0,185354.0,224563.0,0.0,13847.0,429.0,13418.0,-6822.0,50595.0,1301.0,58921.0,1391.0,60312.0,284875.0,
12/31/2019,291727.0,2594.0,2594.0,0.0,25429.0,25429.0,0.0,1422.0,,,,8028.0,784.0,0.0,8028.0,37473.0,114609.0,288428.0,-173819.0,0.0,139645.0,128946.0,24389.0,104557.0,5595.0,5.0,558.0,3757.0,254254.0,,26179.0,7725.0,1771.0,4007.0,12676.0,14038.0,0.0,3597.0,336.0,3261.0,10441.0,4651.0,0.0,1689.0,0.0,44868.0,119105.0,99932.0,19173.0,780.0,18393.0,64919.0,0.0,17952.0,34703.0,10575.0,184024.0,228892.0,0.0,13848.0,429.0,13419.0,-6820.0,53147.0,1220.0,61395.0,1440.0,62835.0,291727.0,
03/31/2020,294500.0,7047.0,7047.0,0.0,23797.0,23797.0,0.0,1633.0,,,,8228.0,1905.0,0.0,8228.0,40705.0,114649.0,291465.0,-176816.0,0.0,139146.0,126224.0,24382.0,101842.0,,,543.0,10474.0,253795.0,,17419.0,,,,17419.0,14506.0,0.0,3331.0,,3331.0,11175.0,9132.0,,5146.0,9132.0,41057.0,124678.0,106561.0,18117.0,,18117.0,67112.0,,17617.0,33709.0,10640.0,191790.0,232847.0,0.0,13731.0,429.0,13302.0,-6725.0,54557.0,-1353.0,60210.0,1443.0,61653.0,294500.0,
06/30/2020,293259.0,7882.0,7882.0,0.0,22672.0,22672.0,0.0,1289.0,,,,5490.0,2025.0,,5490.0,37333.0,115185.0,295145.0,-179960.0,0.0,140741.0,130034.0,24667.0,105367.0,,,529.0,8153.0,255926.0,,19297.0,,,,19297.0,9921.0,0.0,3270.0,,3270.0,6651.0,9668.0,,3483.0,9668.0,38886.0,124348.0,106190.0,18158.0,,18158.0,65912.0,,17821.0,33798.0,10810.0,190260.0,229146.0,0.0,13710.0,429.0,13281.0,-6722.0,56746.0,-1037.0,62697.0,1416.0,64113.0,293259.0,
