company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestincome,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q1TTM,2017-04-01,2018-03-31,,5.82,5.82,-0.3,917000000.0,,5.81,,1324000000.0,27000000.0,9731000000.0,814000000.0,793000000.0,2201000000.0,2201000000.0,,2126000000.0,8208000000.0,417000000.0,,75000000.0,181000000.0,1520000000.0,1100000000.0,405000000.0,,2744000000.0,1554000000.0,,1731000000.0,9939000000.0,3864000000.0,1925000000.0,3525000000.0,10133000000.0,354900000.0,354900000.0,354900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q4,2019-10-01,2019-12-31,,2.26,2.26,,393000000.0,,2.25,,216000000.0,59000000.0,2949000000.0,222000000.0,234000000.0,708000000.0,708000000.0,,707000000.0,2424000000.0,140000000.0,,1000000.0,31000000.0,380000000.0,363000000.0,140000000.0,,836000000.0,447000000.0,,615000000.0,3039000000.0,1184000000.0,520000000.0,924000000.0,2944000000.0,319900000.0,319900000.0,320300000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 17:04:06+00:00,9.09,9.09,1.68,1587000000.0,,9.08,,878000000.0,179000000.0,11561000000.0,943000000.0,883000000.0,2957000000.0,2957000000.0,,2908000000.0,9463000000.0,516000000.0,,49000000.0,253000000.0,1457000000.0,1256000000.0,539000000.0,,3231000000.0,1738000000.0,,2530000000.0,11993000000.0,4393000000.0,1996000000.0,3835000000.0,11459000000.0,319900000.0,319900000.0,320300000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q3YTD,2019-01-01,2019-09-30,,6.83,6.83,,1194000000.0,,6.83,,662000000.0,120000000.0,8612000000.0,721000000.0,649000000.0,2249000000.0,2249000000.0,,2201000000.0,7039000000.0,376000000.0,,48000000.0,222000000.0,1077000000.0,893000000.0,399000000.0,,2395000000.0,1291000000.0,,1915000000.0,8954000000.0,3209000000.0,1476000000.0,2911000000.0,8515000000.0,317400000.0,317400000.0,317400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q3TTM,2018-10-01,2019-09-30,,8.86,8.86,,1554000000.0,,8.84,,872000000.0,137000000.0,11411000000.0,966000000.0,879000000.0,2936000000.0,2936000000.0,,2882000000.0,9341000000.0,495000000.0,,54000000.0,313000000.0,1450000000.0,1240000000.0,531000000.0,,3195000000.0,1705000000.0,,2520000000.0,11861000000.0,4319000000.0,1981000000.0,3808000000.0,11322000000.0,317400000.0,317400000.0,317400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:21:16+00:00,2.36,2.36,,407000000.0,,2.36,,224000000.0,53000000.0,2937000000.0,231000000.0,230000000.0,770000000.0,770000000.0,,749000000.0,2402000000.0,122000000.0,,21000000.0,50000000.0,355000000.0,316000000.0,143000000.0,,799000000.0,439000000.0,,638000000.0,3040000000.0,1107000000.0,498000000.0,994000000.0,2900000000.0,317400000.0,317400000.0,317400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q2YTD,2019-01-01,2019-06-30,,4.47,4.47,,787000000.0,,4.47,,438000000.0,67000000.0,5675000000.0,490000000.0,419000000.0,1479000000.0,1479000000.0,,1452000000.0,4637000000.0,254000000.0,,27000000.0,172000000.0,722000000.0,577000000.0,256000000.0,,1596000000.0,852000000.0,,1277000000.0,5914000000.0,2102000000.0,978000000.0,1917000000.0,5615000000.0,322000000.0,322000000.0,322000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q2TTM,2018-07-01,2019-06-30,,8.55,8.55,,1476000000.0,,8.53,,895000000.0,94000000.0,11169000000.0,964000000.0,867000000.0,2886000000.0,2886000000.0,,2832000000.0,9162000000.0,488000000.0,,54000000.0,339000000.0,1473000000.0,1198000000.0,511000000.0,,3138000000.0,1674000000.0,,2440000000.0,11602000000.0,4227000000.0,1984000000.0,3781000000.0,11146000000.0,322000000.0,322000000.0,322000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:24:30+00:00,2.32,2.32,,401000000.0,,2.32,,234000000.0,39000000.0,2856000000.0,244000000.0,224000000.0,753000000.0,753000000.0,,747000000.0,2332000000.0,127000000.0,,6000000.0,82000000.0,396000000.0,300000000.0,124000000.0,,787000000.0,427000000.0,,645000000.0,2977000000.0,1078000000.0,520000000.0,987000000.0,2852000000.0,322000000.0,322000000.0,322000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 16:19:10+00:00,2.15,2.15,0.4,386000000.0,,2.15,,204000000.0,28000000.0,2819000000.0,246000000.0,195000000.0,726000000.0,726000000.0,,705000000.0,2305000000.0,127000000.0,0.0,21000000.0,90000000.0,326000000.0,277000000.0,132000000.0,,809000000.0,425000000.0,,632000000.0,2937000000.0,1024000000.0,458000000.0,930000000.0,2763000000.0,327900000.0,327900000.0,327900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.14,8.14,,1362000000.0,,8.12,,869000000.0,61000000.0,10873000000.0,940000000.0,867000000.0,2802000000.0,2802000000.0,,2748000000.0,8959000000.0,471000000.0,,54000000.0,327000000.0,1432000000.0,1148000000.0,506000000.0,,3093000000.0,1647000000.0,,2302000000.0,11261000000.0,4133000000.0,1938000000.0,3671000000.0,10897000000.0,327900000.0,327900000.0,327900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2020.0,Q1TTM,2019-04-01,2020-03-31,,6.69,6.69,,1574000000.0,,6.68,,657000000.0,209000000.0,11642000000.0,908000000.0,919000000.0,2170000000.0,2170000000.0,,2125000000.0,9556000000.0,533000000.0,36000000.0,45000000.0,187000000.0,1438000000.0,1296000000.0,554000000.0,,4229000000.0,1780000000.0,,2482000000.0,12038000000.0,4528000000.0,2028000000.0,2827000000.0,11584000000.0,312000000.0,312000000.0,312000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 16:19:10+00:00,-0.25,-0.25,0.44,373000000.0,,-0.25,,-17000000.0,58000000.0,2900000000.0,211000000.0,231000000.0,-61000000.0,-61000000.0,,-78000000.0,2398000000.0,144000000.0,36000000.0,17000000.0,24000000.0,307000000.0,317000000.0,147000000.0,,1807000000.0,467000000.0,,584000000.0,2982000000.0,1159000000.0,490000000.0,-78000000.0,2888000000.0,312000000.0,312000000.0,312000000.0
