company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2018.0,Q1TTM,2017-04-01,2018-03-31,,6535000000.0,10493000000.0,5600000000.0,32530000000.0,1021000000.0,60137000000.0,677000000.0,-64914000000.0,-1092000000.0,20711000000.0,-64914000000.0,-1092000000.0,20711000000.0,-45295000000.0,-21729000000.0,22062000000.0,22062000000.0,-4536000000.0,-41595000000.0,-540000000.0,328000000.0,-9127000000.0,2114000000.0,-111250000000.0,-84591000000.0,-10762000000.0,,114366000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q4,2019-10-01,2019-12-31,,2309000000.0,4329000000.0,2135000000.0,15967000000.0,24000000.0,-4960000000.0,,-17378000000.0,-2526000000.0,12423000000.0,-17378000000.0,-2526000000.0,12423000000.0,-7481000000.0,14132000000.0,2924000000.0,2924000000.0,911000000.0,-9247000000.0,-410000000.0,-536000000.0,-2466000000.0,644000000.0,-29569000000.0,-16331000000.0,-7367000000.0,,26668000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 21:51:08+00:00,7557000000.0,18834000000.0,7075000000.0,22406000000.0,380000000.0,53381000000.0,0.0,-9136000000.0,-29631000000.0,6730000000.0,-9136000000.0,-29631000000.0,6730000000.0,-32037000000.0,36137000000.0,20041000000.0,20041000000.0,-21933000000.0,-45479000000.0,-1091000000.0,-1362000000.0,-9589000000.0,2687000000.0,-98260000000.0,-62271000000.0,-24533000000.0,-1550000000.0,91924000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 15:42:55+00:00,5248000000.0,14505000000.0,4940000000.0,6439000000.0,356000000.0,58341000000.0,,8242000000.0,-27105000000.0,-5693000000.0,8242000000.0,-27105000000.0,-5693000000.0,-24556000000.0,22005000000.0,17117000000.0,17117000000.0,-22844000000.0,-36232000000.0,-681000000.0,-826000000.0,-7123000000.0,2043000000.0,-68691000000.0,-45940000000.0,-17166000000.0,-1550000000.0,65256000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q3TTM,2018-10-01,2019-09-30,,5304000000.0,18763000000.0,6311000000.0,14675000000.0,440000000.0,74875000000.0,,25217000000.0,-45350000000.0,9341000000.0,25217000000.0,-45350000000.0,9341000000.0,-10792000000.0,43342000000.0,23271000000.0,23271000000.0,-19580000000.0,-37480000000.0,-843000000.0,133000000.0,-9496000000.0,2564000000.0,-107374000000.0,-57086000000.0,-24465000000.0,-1550000000.0,81471000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q3,2019-07-01,2019-09-30,,2732000000.0,5151000000.0,1840000000.0,-5749000000.0,114000000.0,15693000000.0,,4660000000.0,-7381000000.0,-12975000000.0,4660000000.0,-7381000000.0,-12975000000.0,-15696000000.0,20067000000.0,4812000000.0,4812000000.0,9068000000.0,-14573000000.0,-175000000.0,8000000.0,-2458000000.0,695000000.0,-39796000000.0,-19583000000.0,-7448000000.0,-1550000000.0,23339000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 15:55:09+00:00,2516000000.0,9354000000.0,3100000000.0,12188000000.0,242000000.0,42648000000.0,,3582000000.0,-19724000000.0,7282000000.0,3582000000.0,-19724000000.0,7282000000.0,-8860000000.0,1938000000.0,12305000000.0,12305000000.0,-31912000000.0,-21659000000.0,-506000000.0,-834000000.0,-4665000000.0,1348000000.0,-28895000000.0,-26357000000.0,-9718000000.0,,41917000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q2TTM,2018-07-01,2019-06-30,,2814000000.0,17368000000.0,5858000000.0,30602000000.0,428000000.0,70226000000.0,,10193000000.0,-38189000000.0,28974000000.0,10193000000.0,-38189000000.0,28974000000.0,978000000.0,21005000000.0,24545000000.0,24545000000.0,-31935000000.0,-34480000000.0,-915000000.0,-756000000.0,-9385000000.0,2449000000.0,-86393000000.0,-44617000000.0,-24399000000.0,-2150000000.0,80895000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q2,2019-04-01,2019-06-30,,2390000000.0,4953000000.0,1651000000.0,5176000000.0,61000000.0,24500000000.0,,26826000000.0,-10698000000.0,-669000000.0,26826000000.0,-10698000000.0,-669000000.0,15459000000.0,24099000000.0,6338000000.0,6338000000.0,-13498000000.0,-14337000000.0,-103000000.0,-415000000.0,-2374000000.0,503000000.0,-22275000000.0,-14459000000.0,-4898000000.0,,25490000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 15:25:29+00:00,126000000.0,4401000000.0,1449000000.0,7012000000.0,181000000.0,18148000000.0,0.0,-23244000000.0,-9026000000.0,7951000000.0,-23244000000.0,-9026000000.0,7951000000.0,-24319000000.0,-22161000000.0,5967000000.0,5967000000.0,-18414000000.0,-7322000000.0,-403000000.0,-419000000.0,-2291000000.0,845000000.0,-6620000000.0,-11898000000.0,-4820000000.0,0.0,16427000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q1TTM,2018-04-01,2019-03-31,,1945000000.0,15765000000.0,5611000000.0,33719000000.0,431000000.0,52757000000.0,,-55280000000.0,-26941000000.0,28794000000.0,-55280000000.0,-26941000000.0,28794000000.0,-53427000000.0,-37919000000.0,23516000000.0,23516000000.0,-24164000000.0,-36450000000.0,-982000000.0,-665000000.0,-9320000000.0,2398000000.0,-78925000000.0,-35673000000.0,-22424000000.0,-2150000000.0,76813000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2020.0,Q1TTM,2019-04-01,2020-03-31,,7638000000.0,17912000000.0,7494000000.0,19877000000.0,408000000.0,54128000000.0,1968000000.0,50697000000.0,-64908000000.0,16052000000.0,50697000000.0,-64908000000.0,16052000000.0,1841000000.0,112201000000.0,14579000000.0,14579000000.0,12156000000.0,-31745000000.0,-1099000000.0,546000000.0,-9610000000.0,5847000000.0,-186519000000.0,-80159000000.0,-23120000000.0,-4020000000.0,108909000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 15:25:29+00:00,207000000.0,3479000000.0,1868000000.0,4483000000.0,209000000.0,18895000000.0,1968000000.0,36589000000.0,-44303000000.0,17273000000.0,36589000000.0,-44303000000.0,17273000000.0,9559000000.0,53903000000.0,505000000.0,505000000.0,15675000000.0,6412000000.0,-411000000.0,1489000000.0,-2312000000.0,4005000000.0,-94879000000.0,-29786000000.0,-3407000000.0,-2470000000.0,33412000000.0
